acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,azimuth,pitch,roll,times
-0.29,-1.41,9.61,0.06,0.06,-0.06,-25.25,4.56,-46.25,6:50:36
-0.32,-1.41,9.62,0.06,-0.06,0,-24.87,6.06,-46.38,6:50:36
-0.31,-1.4,9.64,0.06,-0.06,0.06,-24.5,5.69,-45.88,6:50:36
-0.32,-1.41,9.61,0,0.06,0,-25.69,5,-46.69,6:50:36
-0.31,-1.41,9.61,-0.06,0.06,0,-24.87,5.38,-46.69,6:50:36
-0.33,-1.41,9.61,0.06,0,0.06,-25.25,6.06,-46.25,6:50:36
-0.31,-1.4,9.6,0,0,0,-24.5,5,-46.69,6:50:37
-0.3,-1.41,9.62,-0.06,0,0,-24.5,5.38,-45.88,6:50:37
-0.31,-1.42,9.61,0,0,0,-24.87,5.69,-46.69,6:50:37
-0.32,-1.41,9.61,0,-0.06,0,-24.87,5,-46.69,6:50:37
-0.31,-1.39,9.63,0,0.12,-0.12,-25.69,6.06,-46.69,6:50:37
-0.3,-1.41,9.64,0.12,0.06,-0.06,-24.5,5.69,-46.69,6:50:37
-0.31,-1.41,9.64,0,0,0.06,-24.5,5.38,-46.69,6:50:37
-0.32,-1.41,9.63,0.06,0,0,-25.25,6.06,-46.25,6:50:38
-0.31,-1.42,9.65,0,0.06,0,-24.5,5.69,-46.25,6:50:38
-0.32,-1.41,9.66,0,-0.12,0,-24.5,5.38,-45.56,6:50:38
-0.3,-1.42,9.64,0,-0.12,0.06,-25.25,5.38,-45.88,6:50:38
-0.29,-1.43,9.62,0,-0.06,0,-24.5,6.06,-47.5,6:50:38
-0.29,-1.39,9.61,0.12,0,-0.06,-23.75,4.56,-47.5,6:50:38
-0.3,-1.41,9.59,0.06,0.12,0.06,-25.69,5.69,-46.69,6:50:39
-0.32,-1.41,9.62,0.06,0,0,-24.5,6.06,-45.88,6:50:39
-0.3,-1.42,9.63,0,0.19,0,-24.87,5.69,-46.69,6:50:39
-0.3,-1.4,9.63,0,0,-0.06,-24.19,5.38,-45.56,6:50:39
-0.3,-1.42,9.59,0.06,0,0.06,-24.87,5.38,-46.25,6:50:39
-0.3,-1.42,9.63,0,0,0.06,-24.87,5.69,-46.69,6:50:39
-0.3,-1.43,9.62,0,0.12,0,-24.19,6.5,-46.25,6:50:40
-0.0.00,-0.12,0.06,-24.5,5.69,-47.06,6:50:40,,,
-0.31,-1.42,9.63,0.06,-0.06,0.06,-24.87,5.69,-45.88,6:50:40
-0.3,-1.41,9.61,0,0.12,-0.12,-24.87,6.06,-48.19,6:50:40
-0.29,-1.41,9.61,0.06,-0.12,0,-24.87,6.06,-47.88,6:50:40
-0.31,-1.44,9.62,0.06,-0.06,0,-24.87,5.69,-46.69,6:50:40
-0.3,-1.42,9.61,0.06,0,-0.06,-24.87,5.38,-47.06,6:50:41
-0.3,-1.43,9.61,-0.12,0,0,-24.87,5.38,-46.25,6:50:41
-0.31,-1.41,9.59,-0.06,0,0,-25.25,6.06,-46.25,6:50:41
-0.31,-1.41,9.63,-0.06,0.12,0.06,-24.5,6.06,-47.06,6:50:41
-0.3,-1.42,9.62,-0.06,-0.19,0.06,-24.5,5.69,-46.69,6:50:41
-0.3,-1.43,9.63,0,-0.06,-0.06,-24.5,6.06,-47.06,6:50:41
-0.3,-1.43,9.63,-0.12,-0.06,0,-24.5,5.69,-47.06,6:50:41
-0.29,-1.44,9.61,0,0,-0.06,-24.5,5,-47.5,6:50:42
-0.31,-1.42,9.61,0,0.12,0.06,-25.69,5.69,-46.25,6:50:42
-0.32,-1.45,9.62,-0.12,-0.06,0,-25.25,5.69,-46.25,6:50:42
-0.3,-1.44,9.61,-0.12,-0.06,-0.12,-24.87,5.38,-46.25,6:50:42
-0.3,-1.4,9.63,-0.06,-0.12,0,-24.19,5.69,-46.25,6:50:42
-0.31,-1.43,9.6,0,0.12,0,-24.5,5,-46.69,6:50:42
-0.3,-1.41,9.6,0,0.06,-0.06,-25.25,5,-46.69,6:50:43
-0.29,-1.45,9.64,0,-0.12,-0.06,-25.25,5.38,-47.5,6:50:43
-0.3,-1.41,9.65,0.06,0,0,-24.87,5.69,-46.25,6:50:43
-0.3,-1.42,9.63,0.06,0.06,0,-25.25,5.38,-46.25,6:50:43
-0.29,-1.44,9.63,0.06,-0.12,0,-24.87,5.69,-47.5,6:50:43
-0.29,-1.43,9.6,0,-0.06,0.06,-24.5,5.69,-47.5,6:50:43
-0.29,-1.44,9.64,0.06,0.12,-0.06,-24.5,5.38,-47.06,6:50:44
-0.3,-1.43,9.62,-0.06,0,-0.06,-24.87,5,-47.06,6:50:44
-0.28,-1.43,9.61,0,-0.06,-0.12,-24.5,6.06,-46.25,6:50:44
-0.29,-1.43,9.62,0.06,-0.06,0,-24.87,5.69,-47.06,6:50:44
-0.29,-1.43,9.59,0.06,0,-0.19,-25.25,6.75,-46.25,6:50:44
-0.29,-1.42,9.62,0.06,0,0,-24.87,6.06,-46.25,6:50:44
-0.29,-1.45,9.64,0,0,-0.06,-24.87,6.06,-47.06,6:50:45
-0.29,-1.44,9.62,0.06,-0.06,0.12,-24.5,5.69,-46.25,6:50:45
-0.28,-1.43,9.6,0,0,0.06,-24.87,6.06,-46.25,6:50:45
-0.31,-1.43,9.64,0,-0.12,0.06,-24.87,5.69,-47.06,6:50:45
-0.3,-1.45,9.63,0.06,-0.06,-0.06,-24.87,6.5,-47.06,6:50:45
-0.3,-1.44,9.63,0,0.06,0,-24.87,5.69,-46.25,6:50:45
-0.31,-1.44,9.61,0.12,0,0.12,-25.25,6.5,-46.69,6:50:45
-0.32,-1.43,9.64,0,0.06,0,-25.25,6.06,-47.5,6:50:46
-0.3,-1.44,9.63,0.06,-0.06,0.06,-24.5,6.06,-47.06,6:50:46
-0.28,-1.45,9.61,0.12,-0.06,-0.06,-24.5,6.75,-47.5,6:50:46
-0.29,-1.44,9.62,0.06,0.12,0.06,-24.5,6.5,-46.25,6:50:46
-0.3,-1.45,9.62,-0.06,0,0.19,-24.19,5.69,-45.88,6:50:46
-0.31,-1.46,9.61,0,-0.06,0,-24.5,5.69,-47.06,6:50:46
-0.29,-1.43,9.62,0,0.06,-0.06,-24.19,5.69,-47.06,6:50:47
-0.31,-1.45,9.62,0.06,0.12,-0.19,-24.5,5.69,-47.88,6:50:47
-0.3,-1.46,9.62,0.06,0.19,0,-25.25,6.06,-45.88,6:50:47
-0.29,-1.46,9.62,0,0.12,-0.06,-25.69,6.06,-45.56,6:50:47
-0.29,-1.44,9.6,0,-0.12,0.06,-25.25,5.69,-45.56,6:50:47
-0.3,-1.44,9.6,-0.06,-0.19,0,-25.69,5.69,-47.06,6:50:47
-0.3,-1.43,9.61,0.06,-0.06,0.06,-25.25,5.69,-46.69,6:50:48
-0.3,-1.45,9.62,0.06,0.12,0,-24.87,6.5,-47.06,6:50:48
-0.31,-1.45,9.62,0.12,0.06,-0.19,-24.87,6.06,-46.25,6:50:48
-0.32,-1.45,9.58,0,-0.06,0,-24.5,5.38,-48.56,6:50:48
-0.3,-1.45,9.6,0.06,-0.06,0.06,-24.19,5.38,-45.88,6:50:48
-0.28,-1.45,9.62,0.06,0,0.12,-25.25,5.69,-46.25,6:50:48
-0.3,-1.45,9.61,0,0.19,0.12,-24.19,5.38,-47.38,6:50:49
-0.3,-1.44,9.61,0,-0.06,0,-24.5,6.06,-46.69,6:50:49
-0.28,-1.47,9.6,0.06,0,0.06,-25.25,5,-46.25,6:50:49
-0.29,-1.44,9.61,0,0,-0.06,-24.87,5,-46.25,6:50:49
-0.29,-1.44,9.63,0.06,0.12,-0.06,-24.19,5,-46.69,6:50:49
-0.3,-1.46,9.64,0.06,0,0.12,-24.5,6.06,-47.88,6:50:49
-0.3,-1.46,9.63,0.12,0,0.06,-24.5,5.38,-46.69,6:50:49
-0.29,-1.46,9.59,0,0.19,0,-24.5,6.06,-46.25,6:50:50
-0.3,-1.44,9.6,0,0.12,-0.06,-24.5,6.5,-46.69,6:50:50
-0.29,-1.46,9.61,0,0.12,-0.06,-24.87,6.06,-45.88,6:50:50
-0.29,-1.46,9.62,-0.06,0,0,-25.25,5.38,-45.88,6:50:50
-0.27,-1.46,9.64,0,-0.06,0.12,-24.87,5,-46.25,6:50:50
-0.28,-1.45,9.62,-0.06,-0.06,0.06,-24.87,6.06,-47.06,6:50:50
-0.28,-1.45,9.61,0.06,0.12,-0.06,-24.5,6.06,-47.06,6:50:51
-0.29,-1.47,9.62,0,0,0,-24.87,6.06,-47.06,6:50:51
-0.29,-1.43,9.61,0,0.06,-0.12,-24.5,6.06,-46.69,6:50:51
-0.3,-1.46,9.61,0.06,-0.06,0.06,-24.5,6.06,-47.88,6:50:51
-0.28,-1.45,9.6,0.06,0.06,-0.06,-25.69,6.06,-47.5,6:50:51
-0.29,-1.46,9.62,0,0.06,0.12,-24.87,6.06,-47.5,6:50:51
-0.28,-1.45,9.61,-0.06,0.12,-0.06,-25.25,5.38,-45.56,6:50:52
-0.28,-1.45,9.59,0,-0.06,0,-25.25,6.5,-45.56,6:50:52
-0.3,-1.47,9.62,0,0.12,0.06,-24.87,6.5,-46.69,6:50:52
-0.3,-1.48,9.6,-0.06,0.06,0,-24.5,6.06,-47.06,6:50:52
-0.29,-1.45,9.63,0.06,-0.06,0.12,-25.69,5.69,-45.56,6:50:52
-0.29,-1.46,9.63,-0.06,0.06,-0.06,-24.87,6.06,-45.88,6:50:52
-0.31,-1.43,9.63,0.06,-0.06,0.12,-25.25,6.06,-45.56,6:50:53
-0.3,-1.47,9.62,0,0.06,0,-25.25,5.38,-46.25,6:50:53
-0.3,-1.47,9.59,-0.06,0.19,-0.12,-24.5,5,-46.25,6:50:53
-0.26,-1.44,9.61,0.06,0.06,-0.12,-25.25,6.5,-45.88,6:50:53
-0.29,-1.45,9.62,0.12,0.06,0.12,-25.25,6.06,-45.88,6:50:53
-0.27,-1.46,9.61,0.06,0,0.06,-24.87,6.75,-46.25,6:50:53
-0.28,-1.45,9.65,0,0.06,0.06,-24.5,6.06,-45.88,6:50:53
-0.28,-1.46,9.6,0,0.06,-0.12,-25.25,6.06,-46.25,6:50:54
-0.27,-1.47,9.59,0,0.06,0.06,-23.75,5.38,-47.5,6:50:54
-0.29,-1.46,9.62,0,-0.06,0.06,-24.87,6.5,-46.25,6:50:54
-0.28,-1.47,9.63,0,0.12,0.06,-24.87,6.5,-46.69,6:50:54
-0.28,-1.46,9.6,-0.06,0.19,0,-24.87,6.06,-46.69,6:50:54
-0.3,-1.47,9.61,0,0,0,-24.5,6.06,-46.69,6:50:54
-0.31,-1.46,9.61,0,0,0.06,-24.87,5.69,-47.06,6:50:55
-0.29,-1.46,9.62,0,0,0.06,-25.69,6.5,-46.69,6:50:55
-0.31,-1.47,9.61,0.06,-0.19,0.06,-24.5,5.69,-47.06,6:50:55
-0.3,-1.47,9.62,0,-0.06,0.06,-24.87,6.06,-45.88,6:50:55
-0.26,-1.46,9.62,0.06,-0.06,0,-24.5,5.38,-46.69,6:50:55
-0.29,-1.45,9.61,-0.19,0.12,-0.12,-24.5,5.69,-45.19,6:50:55
-0.3,-1.46,9.61,0.12,-0.06,0.06,-24.19,5.69,-46.25,6:50:56
-0.29,-1.47,9.62,0,0.06,-0.06,-24.5,5,-46.69,6:50:56
-0.29,-1.46,9.62,-0.06,0.12,0,-24.5,6.06,-46.25,6:50:56
-0.28,-1.47,9.59,-0.19,0.06,0,-24.19,5.38,-46.25,6:50:56
-0.29,-1.45,9.61,0,0.06,-0.06,-25.25,5.69,-45.88,6:50:56
-0.29,-1.46,9.62,0,0,0,-24.87,6.06,-46.25,6:50:56
-0.27,-1.46,9.61,0,0,0.12,-24.87,6.06,-46.69,6:50:57
-0.29,-1.43,9.63,-0.06,0.06,-0.06,-24.87,6.5,-45.88,6:50:57
-0.27,-1.46,9.61,-0.06,0,0,-24.5,5.69,-45.88,6:50:57
-0.3,-1.47,9.6,0.06,0.12,-0.06,-25.25,6.06,-46.69,6:50:57
-0.29,-1.46,9.64,0.06,-0.12,0,-25.25,6.5,-46.25,6:50:57
-0.28,-1.44,9.61,0,-0.06,-0.12,-25.25,5.69,-46.25,6:50:57
-0.27,-1.46,9.63,0.06,-0.06,0.12,-26,6.06,-47.06,6:50:57
-0.3,-1.48,9.6,0,0,0,-24.87,6.06,-46.69,6:50:58
-0.28,-1.46,9.62,-0.06,0.06,0,-26,5.69,-46.38,6:50:58
-0.27,-1.48,9.62,0,0.06,0.12,-25.25,5.69,-47.5,6:50:58
-0.28,-1.47,9.64,0.06,-0.12,0,-25.25,5.69,-45.56,6:50:58
-0.28,-1.47,9.63,0.06,-0.12,-0.06,-24.5,5.69,-47.06,6:50:58
-0.28,-1.47,9.61,0.06,-0.06,-0.06,-26.75,6.5,-46.69,6:50:58
-0.29,-1.46,9.6,0.06,0,0.06,-24.19,5.69,-47.06,6:50:59
-0.29,-1.46,9.63,0.06,0.06,0.06,-25.25,6.06,-46.25,6:50:59
-0.28,-1.45,9.62,0.12,-0.06,0,-24.87,6.5,-46.69,6:50:59
-0.27,-1.47,9.62,0,0.06,-0.06,-24.5,6.5,-45.88,6:50:59
-0.28,-1.46,9.6,-0.06,0.06,-0.12,-25.25,6.06,-47.06,6:50:59
-0.29,-1.46,9.62,0,0.12,-0.06,-25.69,6.06,-46.69,6:50:59
-0.3,-1.45,9.6,0,-0.12,0,-24.87,5.69,-46.25,6:51:00
-0.28,-1.47,9.63,-0.06,0.12,-0.06,-24.87,5.38,-47.5,6:51:00
-0.27,-1.46,9.63,0,0.06,0,-24.5,6.06,-46.69,6:51:00
-0.27,-1.47,9.62,-0.06,0,0,-24.87,6.06,-47.06,6:51:00
-0.3,-1.46,9.61,0.06,-0.06,0.12,-24.19,5.38,-46.69,6:51:00
-0.29,-1.46,9.63,-0.06,0.19,0.06,-24.87,5.69,-47.06,6:51:00
-0.29,-1.45,9.63,-0.06,-0.06,-0.06,-24.5,5.69,-46.25,6:51:01
-0.3,-1.47,9.61,0,0,0.06,-24.5,6.5,-47.06,6:51:01
-0.3,-1.46,9.6,0,0.06,-0.19,-24.19,5.38,-46.25,6:51:01
-0.29,-1.49,9.6,-0.06,-0.06,0,-25.25,6.75,-46.25,6:51:01
-0.28,-1.47,9.6,0.06,0,0,-25.25,5.69,-45.88,6:51:01
-0.29,-1.47,9.61,0,0.19,0,-24.87,5.38,-46.69,6:51:01
-0.27,-1.47,9.64,0.19,-0.06,0,-24.87,6.5,-46.25,6:51:01
-0.29,-1.47,9.6,-0.12,-0.06,0.19,-25.25,5.69,-46.25,6:51:02
-0.29,-1.47,9.63,-0.06,0,0,-25.25,6.5,-45.56,6:51:02
-0.28,-1.48,9.62,-0.12,-0.06,0,-24.87,5.69,-47.06,6:51:02
-0.29,-1.46,9.63,0.06,0,0.06,-24.5,6.06,-47.88,6:51:02
-0.28,-1.47,9.62,-0.06,0.06,-0.12,-24.5,5.38,-47.06,6:51:02
-0.29,-1.47,9.6,0,-0.12,0,-24.87,6.06,-46.69,6:51:02
-0.3,-1.46,9.6,-0.06,0.06,0,-25.69,6.5,-46.25,6:51:03
-0.3,-1.46,9.64,0,-0.06,0,-24.87,6.06,-46.69,6:51:03
-0.27,-1.48,9.64,-0.06,-0.12,0.06,-25.25,6.5,-47.5,6:51:03
-0.28,-1.49,9.6,0.06,0,0,-24.87,5.38,-45.88,6:51:03
-0.28,-1.48,9.58,0.06,-0.12,0.06,-24.87,6.06,-46.69,6:51:03
-0.26,-1.47,9.62,0,-0.12,0.12,-25.25,6.5,-46.25,6:51:03
-0.28,-1.47,9.6,0,-0.06,0,-24.19,6.5,-46.25,6:51:04
-0.26,-1.47,9.62,0.19,0.12,0.06,-25.25,6.06,-46.69,6:51:04
-0.29,-1.47,9.61,0.06,0.06,0,-24.87,6.5,-47.06,6:51:04
-0.29,-1.48,9.62,0,-0.19,0.06,-25.25,6.06,-45.56,6:51:04
-0.29,-1.47,9.6,0.12,0,0,-24.5,5.69,-46.25,6:51:04
-0.29,-1.47,9.62,-0.06,0,-0.06,-25.69,6.75,-46.69,6:51:04
-0.29,-1.47,9.64,-0.06,-0.19,0.12,-24.87,5.69,-46.25,6:51:05
-0.27,-1.45,9.62,0.12,-0.25,0.12,-24.87,6.06,-47.06,6:51:05
-0.29,-1.47,9.59,0.06,-0.19,0.12,-24.19,6.06,-46.69,6:51:05
-0.27,-1.47,9.6,0,0.12,0,-24.19,5.38,-46.69,6:51:05
-0.28,-1.49,9.62,0.06,0.06,0.06,-24.5,5.38,-46.69,6:51:05
-0.27,-1.47,9.6,0,0.06,0.06,-24.87,5.69,-46.69,6:51:05
-0.27,-1.49,9.63,0.06,0.12,0,-24.87,6.5,-45.88,6:51:05
-0.27,-1.47,9.6,0,0.06,-0.06,-25.25,6.06,-46.25,6:51:06
-0.28,-1.49,9.61,0,0,-0.06,-25.69,6.5,-45.88,6:51:06
-0.27,-1.48,9.62,0.06,-0.19,0,-25.25,6.5,-47.5,6:51:06
-0.3,-1.47,9.64,0.06,-0.06,0,-24.87,5.69,-46.69,6:51:06
-0.28,-1.47,9.65,0,-0.06,0.06,-24.5,6.06,-47.5,6:51:06
-0.28,-1.5,9.6,0,-0.06,0,-24.87,6.06,-47.88,6:51:06
-0.29,-1.49,9.63,-0.06,0.06,0.06,-23.75,6.5,-45.88,6:51:07
-0.27,-1.47,9.62,0,-0.06,0.06,-25.25,6.06,-45.88,6:51:07
-0.29,-1.48,9.64,0,0.06,0,-24.5,6.06,-46.69,6:51:07
-0.28,-1.49,9.6,0,-0.06,0.06,-25.25,5.69,-46.25,6:51:07
-0.28,-1.48,9.6,-0.06,0.12,0,-24.5,5.69,-47.06,6:51:07
-0.26,-1.47,9.6,-0.06,0.06,0.06,-24.5,6.5,-45.88,6:51:07
-0.28,-1.48,9.61,0,0,0,-25.25,6.06,-47.06,6:51:08
-0.3,-1.49,9.61,-0.06,-0.12,0.06,-25.25,6.5,-46.69,6:51:08
-0.28,-1.47,9.61,-0.06,0.06,-0.06,-24.87,6.06,-46.69,6:51:08
-0.28,-1.48,9.61,0,0.06,0,-25.69,6.06,-47.06,6:51:08
-0.26,-1.47,9.64,0.06,0.06,-0.06,-25.25,6.06,-46.69,6:51:08
-0.28,-1.48,9.63,0.12,0.06,0.06,-23.75,6.06,-45.88,6:51:08
-0.27,-1.48,9.63,0,-0.06,0.12,-25.25,6.5,-45.56,6:51:09
-0.28,-1.48,9.63,-0.06,-0.06,0,-23,6.5,-46.38,6:51:09
-0.28,-1.47,9.6,0.12,-0.06,0,-24.87,6.5,-46.69,6:51:09
-0.27,-1.49,9.6,0,0,0,-25.69,6.06,-45.88,6:51:09
-0.27,-1.48,9.61,0,0,-0.06,-24.19,6.06,-47.06,6:51:09
-0.27,-1.47,9.63,0,0.19,-0.06,-25.25,5.38,-46.69,6:51:09
-0.28,-1.45,9.62,-0.12,-0.06,0,-25.69,5.69,-46.69,6:51:09
-0.28,-1.47,9.62,0.19,0.06,0,-25.25,5.38,-46.25,6:51:10
-0.26,-1.48,9.61,0.06,0,-0.06,-24.87,5.38,-46.69,6:51:10
-0.28,-1.47,9.62,0.06,-0.19,-0.12,-25.25,5.38,-47.06,6:51:10
-0.3,-1.48,9.6,0.06,0.19,-0.12,-25.25,5.69,-46.25,6:51:10
-0.29,-1.47,9.61,0,0.06,0.06,-24.5,6.06,-46.25,6:51:10
-0.31,-1.49,9.6,-0.06,0.06,-0.06,-25.69,6.06,-46.25,6:51:10
-0.28,-1.5,9.63,0,-0.06,0,-25.69,6.06,-45.88,6:51:11
-0.28,-1.48,9.63,-0.06,0,0.06,-25.25,6.06,-46.25,6:51:11
-0.29,-1.47,9.61,0.06,0,0,-25.25,6.06,-45.88,6:51:11
-0.27,-1.49,9.61,0.12,0.06,-0.06,-24.87,6.06,-46.69,6:51:11
-0.28,-1.47,9.62,-0.12,0.12,0.12,-26,5.38,-45.88,6:51:11
-0.28,-1.47,9.59,-0.12,0,0.12,-25.25,6.06,-46.25,6:51:11
-0.28,-1.49,9.64,0,0.19,-0.06,-24.5,5.69,-46.69,6:51:12
-0.28,-1.47,9.59,0.06,0,0,-24.87,6.75,-46.25,6:51:12
-0.28,-1.47,9.61,0.12,-0.06,0.06,-25.25,5.69,-45.88,6:51:12
-0.26,-1.49,9.61,0.06,0.06,0.06,-24.87,5.69,-45.56,6:51:12
-0.27,-1.49,9.6,0.12,-0.06,0.06,-24.5,6.5,-46.25,6:51:12
-0.26,-1.48,9.61,0.12,0,0.06,-25.69,6.5,-46.25,6:51:12
-0.27,-1.47,9.62,0,0.12,0,-24.87,5.69,-46.69,6:51:13
-0.26,-1.5,9.64,-0.06,0,0,-25.25,6.5,-46,6:51:13
-0.27,-1.48,9.6,-0.06,0.06,0,-25.69,6.5,-46.38,6:51:13
-0.29,-1.48,9.58,0.06,0,-0.06,-24.5,5.38,-47.5,6:51:13
-0.28,-1.47,9.64,0,-0.12,0.06,-24.87,5.69,-46.69,6:51:13
-0.29,-1.49,9.62,0.06,0,-0.06,-25.69,5.69,-46.69,6:51:13
-0.28,-1.5,9.6,0,0.06,0,-24.87,6.06,-47.5,6:51:13
-0.29,-1.48,9.59,-0.06,-0.12,0.06,-24.87,6.06,-46.69,6:51:14
-0.27,-1.5,9.61,-0.06,-0.06,0.06,-24.5,6.06,-46.38,6:51:14
-0.27,-1.47,9.61,0,0,-0.12,-25.25,6.06,-46.38,6:51:14
-0.27,-1.5,9.61,-0.06,0.12,0.06,-24.19,5.69,-45.88,6:51:14
-0.27,-1.5,9.62,-0.06,0.06,0.06,-24.5,6.06,-46.25,6:51:14
-0.29,-1.47,9.6,-0.06,-0.06,-0.06,-25.25,6.75,-46.69,6:51:14
-0.26,-1.49,9.62,0.06,0.12,0,-24.87,6.75,-46.25,6:51:15
-0.28,-1.49,9.59,0,0.06,0,-25.69,6.06,-47.5,6:51:15
-0.28,-1.48,9.61,-0.06,0.12,0,-24.5,6.75,-46.69,6:51:15
-0.29,-1.5,9.59,0.06,0,-0.19,-25.25,6.06,-46.69,6:51:15
-0.25,-1.5,9.61,-0.06,0.12,0.06,-25.25,6.06,-46.25,6:51:15
-0.28,-1.49,9.6,0.06,0,0.06,-24.87,6.5,-45.88,6:51:15
-0.27,-1.48,9.62,0,-0.06,0,-25.69,5.69,-47.06,6:51:16
-0.27,-1.51,9.64,-0.06,0.19,0.12,-24.87,5.69,-47.88,6:51:16
-0.27,-1.47,9.62,-0.12,0.06,-0.06,-24.87,6.75,-46.69,6:51:16
-0.28,-1.49,9.6,0,-0.06,0.12,-24.87,6.06,-47.5,6:51:16
-0.27,-1.5,9.6,0.06,0,0.12,-24.5,6.75,-46.25,6:51:16
-0.26,-1.48,9.63,0,-0.06,0,-25.69,6.75,-47.06,6:51:16
-0.27,-1.49,9.59,-0.06,-0.12,0.06,-25.25,6.06,-47.5,6:51:17
-0.27,-1.51,9.62,0.06,0.19,0,-25.25,6.5,-46.25,6:51:17
-0.27,-1.49,9.61,0,0,0.06,-25.25,5.38,-45.88,6:51:17
-0.27,-1.48,9.59,0.06,-0.19,0.12,-25.25,6.06,-47.06,6:51:17
-0.27,-1.5,9.64,0,-0.12,0,-24.87,7.19,-46.69,6:51:17
-0.28,-1.49,9.61,0,0.12,0.06,-24.5,6.06,-46.69,6:51:17
-0.27,-1.49,9.58,-0.06,0.12,0,-25.25,5.69,-47.5,6:51:17
-0.26,-1.48,9.6,0.06,-0.06,0,-24.87,5.69,-46.25,6:51:18
-0.29,-1.49,9.61,0,0,0.12,-25.25,6.5,-45.88,6:51:18
-0.27,-1.5,9.62,-0.06,-0.06,0.12,-25.69,6.5,-47.06,6:51:18
-0.28,-1.48,9.59,0,0,0,-24.87,5.69,-47.88,6:51:18
-0.26,-1.5,9.62,0,0,0.19,-25.25,6.75,-45.88,6:51:18
-0.3,-1.5,9.6,0,-0.06,0.06,-25.25,5.38,-47.06,6:51:18
-0.26,-1.47,9.61,0,0.06,0,-25.25,6.5,-46.69,6:51:19
-0.29,-1.49,9.61,0,-0.06,0.06,-24.5,6.75,-46.25,6:51:19
-0.27,-1.47,9.61,-0.06,-0.06,0,-24.5,6.06,-46.69,6:51:19
-0.28,-1.48,9.61,-0.19,0,0.06,-25.69,6.5,-47.06,6:51:19
-0.3,-1.5,9.58,0,0,-0.12,-24.5,6.06,-47.5,6:51:19
-0.27,-1.5,9.61,-0.12,0.06,-0.12,-25.69,6.06,-45.88,6:51:19
-0.27,-1.49,9.63,0.12,0,0.06,-25.69,5.38,-47.88,6:51:20
-0.27,-1.49,9.63,-0.12,0.06,0.06,-24.87,6.06,-47.5,6:51:20
-0.27,-1.49,9.59,0,-0.06,0,-25.69,5.69,-47.06,6:51:20
-0.27,-1.5,9.59,0.06,0,0.12,-24.87,6.75,-47.06,6:51:20
-0.27,-1.49,9.63,0.06,0.06,0,-25.25,6.06,-46.69,6:51:20
-0.29,-1.49,9.6,0,0,0.06,-25.25,6.06,-46.38,6:51:20
-0.24,-1.52,9.59,-0.06,0,0.06,-25.25,7.19,-46.25,6:51:21
-0.28,-1.48,9.61,0,0,0,-24.87,6.06,-46.25,6:51:21
-0.27,-1.5,9.6,-0.06,-0.12,0.06,-25.25,5,-45.88,6:51:21
-0.27,-1.47,9.6,0.06,0.12,0.06,-25.25,6.5,-46.69,6:51:21
-0.26,-1.49,9.61,0,0.12,0.12,-24.87,6.5,-45.88,6:51:21
-0.29,-1.5,9.6,-0.12,0,0.12,-25.69,6.75,-47.06,6:51:21
-0.28,-1.49,9.63,-0.06,-0.12,0,-25.25,5.69,-47.06,6:51:21
-0.28,-1.5,9.6,0,0.12,0,-25.25,6.06,-46.69,6:51:22
-0.27,-1.48,9.62,0,0,0,-24.87,6.5,-45.56,6:51:22
-0.28,-1.5,9.65,-0.06,-0.12,0,-25.69,6.06,-45.88,6:51:22
-0.27,-1.51,9.61,-0.06,0.06,0,-24.5,5.38,-45.88,6:51:22
-0.27,-1.5,9.6,0,-0.12,0,-25.25,6.06,-46.38,6:51:22
-0.27,-1.49,9.61,0,-0.06,-0.06,-25.69,6.06,-47.06,6:51:22
-0.28,-1.48,9.6,0,-0.06,0.06,-25.25,6.75,-46.38,6:51:23
-0.27,-1.47,9.62,0,0,-0.06,-24.5,6.06,-46.69,6:51:23
-0.29,-1.5,9.6,-0.12,-0.19,0.19,-25.25,5.69,-47.06,6:51:23
-0.3,-1.48,9.59,0,0.06,-0.06,-24.87,5.38,-45.88,6:51:23
-0.25,-1.51,9.58,-0.19,0.06,-0.12,-25.25,6.5,-46.25,6:51:23
-0.28,-1.5,9.64,-0.06,-0.06,0.12,-24.5,6.06,-47.06,6:51:23
-0.28,-1.52,9.64,0.12,0.06,0,-24.87,5.69,-46.69,6:51:24
-0.28,-1.5,9.63,0,-0.06,0.12,-24.87,6.5,-45.56,6:51:24
-0.28,-1.49,9.63,0,0.06,0.06,-24.87,5.38,-47.06,6:51:24
-0.27,-1.49,9.61,0.06,-0.06,0.12,-26,6.5,-46.69,6:51:24
-0.27,-1.48,9.6,0,0.06,0,-24.5,6.06,-46.69,6:51:24
-0.25,-1.51,9.62,0,-0.06,0,-24.5,6.06,-46.25,6:51:24
-0.26,-1.48,9.63,-0.06,-0.19,-0.06,-25.25,6.06,-47.06,6:51:24
-0.27,-1.51,9.62,0.06,0.12,-0.06,-24.19,6.06,-45.88,6:51:25
-0.27,-1.5,9.61,0,0.19,-0.06,-24.87,5.69,-45.56,6:51:25
-0.27,-1.49,9.62,0,-0.06,0,-24.87,6.06,-47.5,6:51:25
-0.26,-1.51,9.62,0,-0.19,0.06,-24.87,5.38,-46.69,6:51:25
-0.25,-1.49,9.61,-0.06,-0.19,0,-25.69,6.06,-47.06,6:51:25
